date,year,month,week_of_year,day_of_week,day_name,is_weekend,daily_avg_price,daily_min_price,daily_max_price,daily_std_price,daily_median_price,daily_peak_avg,daily_offpeak_avg,daily_night_avg,daily_evening_avg,trading_periods,daily_price_range,peak_offpeak_spread,daily_avg_change_pct,daily_max_change_pct,avg_price_rolling_7d,avg_price_rolling_30d,volatility_rolling_7d,volatility_rolling_30d,is_above_30d_avg,is_extreme_high_day,is_extreme_low_day,year_month
2024-06-21,2024,6,25,4,Friday,False,86.77999999999999,47.55,115.0,24.330979894132817,100.17500000000001,,86.77999999999999,86.77999999999999,,24,67.45,,-4.356651160227609,-6.3365368952598145,54.22023809523809,49.735611111111105,24.311861436277933,22.725536115811845,True,False,False,2024-06
2024-06-22,2024,6,25,5,Saturday,True,45.94583333333333,0.0,99.1,32.5177433727799,43.475,,45.94583333333333,45.94583333333333,,24,99.1,,-47.05481293692863,-13.826086956521744,57.97059523809524,49.252250000000004,26.27337655796489,23.096115075789438,False,False,False,2024-06
2024-06-23,2024,6,25,6,Sunday,True,26.97583333333333,-0.85,95.62,31.280809913437018,20.205,,26.97583333333333,26.97583333333333,,24,96.47,,-41.28774825428494,-3.511604439959626,59.44583333333333,47.71443055555556,28.20627338545164,23.40646821610444,False,True,False,2024-06
2024-06-24,2024,6,26,0,Monday,False,57.708333333333336,35.02,117.33,25.036753447450135,50.435,,57.708333333333336,57.708333333333336,,24,82.31,,113.92604491674652,22.704455134908997,63.10125,48.180888888888894,28.54730589833821,23.029052166529663,True,True,False,2024-06
2024-06-25,2024,6,26,1,Tuesday,False,70.06833333333334,35.0,117.41,29.37699657106274,75.88499999999999,,70.06833333333334,70.06833333333334,,24,82.41,,21.418050541516266,0.06818375522030795,64.95815476190477,49.66909722222223,27.624318026709165,23.203771525819125,True,False,False,2024-06
2024-06-26,2024,6,26,2,Wednesday,False,97.16875,60.0,137.18,19.530182508219113,96.28999999999999,,97.16875,97.16875,,24,77.18,,38.67712471159106,16.83842943531215,67.91142857142857,51.88005555555556,26.31313878993661,23.50860273529738,True,True,False,2024-06
2024-06-27,2024,6,26,3,Thursday,False,89.48125,45.66,120.74,25.27828236330804,100.11,,89.48125,89.48125,,24,75.08,,-7.91149417894127,-11.984254264470051,67.73261904761905,53.848444444444446,26.76453543862711,23.76071485040306,True,False,False,2024-06
2024-06-28,2024,6,26,4,Friday,False,83.46916666666667,46.87,113.3,23.458875008547764,94.04,,83.46916666666667,83.46916666666667,,24,66.43,,-6.718819119461717,-6.16200099387113,67.25964285714286,55.33547222222223,26.63994902640067,23.941153419112815,True,False,False,2024-06
2024-06-29,2024,6,26,5,Saturday,True,50.53666666666667,1.5,106.08,27.776086628713507,47.15,,50.53666666666667,50.53666666666667,,24,104.58,,-39.45468885716282,-6.372462488967345,67.91547619047618,56.20777777777778,25.962569491534044,24.216147173604806,False,False,False,2024-06
2024-06-30,2024,6,26,6,Sunday,True,59.770833333333336,0.02,103.22,40.03947312304465,53.3,,59.770833333333336,59.770833333333336,,24,103.2,,18.2722115955412,-2.6960784313725505,72.6004761904762,58.11048611111111,27.213807092906563,25.452534255950763,True,False,False,2024-06
2024-07-01,2024,7,27,0,Monday,False,60.99166666666667,45.0,99.26,15.501689015034477,51.05,,60.99166666666667,60.99166666666667,,24,54.260000000000005,,2.0425235273614506,-3.8364658012013164,73.06952380952382,60.08438888888889,25.8516550311329,25.881543372413716,True,True,False,2024-07
2024-07-02,2024,7,27,1,Tuesday,False,58.04291666666666,35.0,110.41,20.659909819064655,49.29,,58.04291666666666,58.04291666666666,,24,75.41,,-4.834676868424658,11.233125125931887,71.35160714285715,61.86536111111111,24.606356923704602,26.30670855589275,False,True,False,2024-07
2024-07-03,2024,7,27,2,Wednesday,False,71.67208333333333,34.27,107.51,21.828333398344345,71.4,,71.67208333333333,71.67208333333333,,24,73.24000000000001,,23.481188488402992,-2.6265736799202855,67.70922619047619,63.12334722222222,24.93466419372249,26.22312358054442,True,False,False,2024-07
2024-07-04,2024,7,27,3,Thursday,False,72.70625,37.87,99.88,24.14583568606108,83.12,,72.70625,72.70625,,24,62.01,,1.4429141983454796,-7.097014231234311,65.31279761904763,62.475652777777775,24.772886096972922,25.628866447019043,True,False,False,2024-07
2024-07-05,2024,7,27,4,Friday,False,61.0,3.32,106.33,35.95760813247588,81.53999999999999,,61.0,61.0,,24,103.01,,-16.100747872431874,6.457749299158988,62.102916666666665,61.276375,26.558419400391227,25.796941755041715,False,False,False,2024-07
2024-07-06,2024,7,27,5,Saturday,True,33.97541666666667,-1.01,101.0,37.39733842879692,20.05,,33.97541666666667,33.97541666666667,,24,102.01,,-44.3025956284153,-5.01269632276874,59.73702380952381,59.294777777777774,27.93288394326029,26.29274113951822,False,False,False,2024-07
2024-07-07,2024,7,27,6,Sunday,True,34.708333333333336,-1.01,104.58,35.394622739062775,40.05,,34.708333333333336,34.708333333333336,,24,105.59,,2.1571969929238044,3.5445544554455477,56.15666666666666,57.74138888888889,27.26933388840573,26.728508337262255,False,False,False,2024-07
2024-07-08,2024,7,28,0,Monday,False,74.12,31.98,115.15,27.873125906975112,84.565,,74.12,74.12,,24,83.17,,113.55102040816325,10.107095046854099,58.03214285714285,57.831374999999994,29.036682015825825,26.737884074553786,True,False,False,2024-07
2024-07-09,2024,7,28,1,Tuesday,False,72.07041666666667,8.3,141.94,32.88663154841872,71.525,,72.07041666666667,72.07041666666667,,24,133.64,,-2.765223061701738,23.26530612244897,60.036071428571425,59.44097222222222,30.78335654859069,27.023045490947215,True,True,False,2024-07
2024-07-10,2024,7,28,2,Wednesday,False,87.71875,45.06,131.98,26.859014082799092,101.71000000000001,,87.71875,87.71875,,24,86.91999999999999,,21.71256121039029,-7.017049457517266,62.328452380952385,60.84326388888889,31.50202521779851,27.376923375456172,True,False,False,2024-07
2024-07-11,2024,7,28,3,Thursday,False,85.78625,52.0,111.39,21.07870485512726,98.325,,85.78625,85.78625,,24,59.39,,-2.203063769148561,-15.600848613426265,64.19702380952381,61.52023611111111,31.06386367052225,27.324694967314933,True,False,False,2024-07
2024-07-12,2024,7,28,4,Friday,False,59.09708333333333,29.65,89.93,18.490795942885995,58.4,,59.09708333333333,59.09708333333333,,24,60.28000000000001,,-31.111240631997163,-19.265643235478947,63.92517857142857,61.56073611111112,28.568604786295122,27.18436740352291,False,False,False,2024-07
2024-07-13,2024,7,28,5,Saturday,True,51.49625,0.0,107.48,39.72361807731232,62.730000000000004,,51.49625,51.49625,,24,107.48,,-12.861604845134767,19.51517847214499,66.42815476190476,60.926513888888884,28.90093045036875,27.255322027143805,False,False,False,2024-07
2024-07-14,2024,7,28,6,Sunday,True,52.51166666666666,-0.95,109.91,46.97652287525413,60.285,,52.51166666666666,52.51166666666666,,24,110.86,,1.9718264274906527,2.260885746185326,68.9714880952381,61.21879166666667,30.55548761268181,27.641732783270704,False,False,False,2024-07
2024-07-15,2024,7,29,0,Monday,False,53.95333333333334,3.74,109.37,34.80349078777146,60.155,,53.95333333333334,53.95333333333334,,24,105.63000000000001,,2.745421652331248,-0.4913110726958325,66.09053571428572,62.360791666666664,31.545539738509852,28.17561122549738,False,False,False,2024-07
2024-07-16,2024,7,29,1,Tuesday,False,87.24416666666667,59.79,125.02,20.81300991889587,97.075,,87.24416666666667,87.24416666666667,,24,65.22999999999999,,61.70301495119237,14.309225564597238,68.25821428571429,64.71395833333334,29.82073664857802,28.277693818759584,True,False,False,2024-07
2024-07-17,2024,7,29,2,Wednesday,False,94.42208333333333,69.66,127.0,18.247106972403014,96.13499999999999,,94.42208333333333,94.42208333333333,,24,57.34,,8.22738865062611,1.5837466005439227,69.21583333333334,66.79068055555555,28.590464204235722,28.13094652259821,True,False,False,2024-07
2024-07-18,2024,7,29,3,Thursday,False,101.36541666666666,79.21,138.23,15.751496541506823,96.92500000000001,,101.36541666666666,101.36541666666666,,24,59.019999999999996,,7.353505756509993,8.842519685039353,71.44142857142857,68.26719444444444,27.829434445147086,27.46139935156624,True,True,False,2024-07
2024-07-19,2024,7,29,4,Friday,False,97.78208333333333,68.72,121.22,15.2377437503539,103.98,,97.78208333333333,97.78208333333333,,24,52.5,,-3.535064967095114,-12.30557766042103,76.96785714285714,68.97673611111112,27.364712703356787,27.0123762377238,True,False,False,2024-07
2024-07-20,2024,7,29,5,Saturday,True,51.528333333333336,-0.01,101.7,44.42131946699024,63.894999999999996,,51.528333333333336,51.528333333333336,,24,101.71000000000001,,-47.30288865120996,-16.102953308034973,76.97244047619049,67.66991666666667,28.035812901882203,27.75580335920766,False,False,False,2024-07
2024-07-21,2024,7,29,6,Sunday,True,30.426666666666666,-0.03,95.44,32.75139620876014,27.935000000000002,,30.426666666666666,30.426666666666666,,24,95.47,,-40.951580036872926,-6.15535889872173,73.81744047619047,65.79147222222223,26.00365194952592,28.036483903028568,False,False,False,2024-07
2024-07-22,2024,7,30,0,Monday,False,79.53041666666667,54.99,133.58,22.51130179519818,78.99000000000001,,79.53041666666667,79.53041666666667,,24,78.59,,161.38392857142856,39.9622799664711,77.47130952380952,66.91095833333333,24.24762495058688,27.70293585044251,True,True,False,2024-07
2024-07-23,2024,7,30,1,Tuesday,False,91.72708333333333,66.18,122.23,16.046130098038855,97.32,,91.72708333333333,91.72708333333333,,24,56.05,,15.335851587181004,-8.496780955232829,78.11172619047618,69.06933333333333,23.56664211903588,27.19511318992924,True,False,False,2024-07
2024-07-24,2024,7,30,2,Wednesday,False,94.88,75.31,124.11,14.429327924329183,99.07,,94.88,94.88,,24,48.8,,3.437279974562224,1.5380839401128998,78.17714285714285,70.30838888888889,23.02124511216819,26.841532339158544,True,True,False,2024-07
2024-07-25,2024,7,30,3,Thursday,False,89.53333333333335,59.1,116.52,19.071331926461646,99.8,,89.53333333333335,89.53333333333335,,24,57.419999999999995,,-5.635188308038208,-6.115542663766016,76.48684523809524,70.95722222222223,23.495507310018883,26.498010184338508,True,False,False,2024-07
2024-07-26,2024,7,30,4,Friday,False,94.89666666666666,71.2,122.23,16.548893478487283,104.50999999999999,,94.89666666666666,94.89666666666666,,24,51.03,,5.990320178704378,4.900446275317538,76.07464285714285,70.88148611111112,23.68281441403793,26.398633883347443,True,False,False,2024-07
2024-07-27,2024,7,30,5,Saturday,True,76.97125,15.0,117.92,37.01048762204761,102.69,,76.97125,76.97125,,24,102.92,,-18.889406020583788,-3.5261392456843677,79.70934523809524,70.4644861111111,22.6241241504747,26.789707391972094,True,False,False,2024-07
2024-07-28,2024,7,30,6,Sunday,True,63.32708333333333,0.0,125.5,49.75193738671775,84.44,,63.32708333333333,63.32708333333333,,24,125.5,,-17.726315561546258,6.428086838534597,84.40940476190477,69.79308333333333,25.05277289018293,27.666142804577763,False,False,False,2024-07
2024-07-29,2024,7,31,0,Monday,False,108.77749999999999,93.0,135.01,9.143283707537558,107.28999999999999,,108.77749999999999,108.77749999999999,,24,42.00999999999999,,71.77089844392539,7.577689243027885,88.58755952380952,71.73444444444445,23.143056020517125,27.045049373871898,True,True,False,2024-07
2024-07-30,2024,7,31,1,Tuesday,False,99.77458333333334,64.0,142.48,21.535951131147847,108.32,,99.77458333333334,99.77458333333334,,24,78.47999999999999,,-8.276451165605614,5.532923487149111,89.73720238095237,73.06790277777777,23.927316168104124,26.428265307475336,True,False,False,2024-07
2024-07-31,2024,7,31,2,Wednesday,False,105.56333333333333,79.59,142.48,17.811770574945452,111.64,,105.56333333333333,105.56333333333333,,24,62.889999999999986,,5.801828287932365,0.0,91.26339285714286,74.55362500000001,24.410522261049305,26.50526802613904,True,True,False,2024-07
2024-08-01,2024,8,31,3,Thursday,False,107.31708333333334,81.8,132.66,14.344013894355,112.61,,107.31708333333334,107.31708333333334,,24,50.86,,1.6613249550033293,-6.892195395845024,93.80392857142859,76.19609722222224,23.7351911136055,26.294738161982046,True,False,False,2024-08
2024-08-02,2024,8,31,4,Friday,False,93.49874999999999,49.95,128.53,26.610936181512322,110.78,,93.49874999999999,93.49874999999999,,24,78.58,,-12.876173023089699,-3.1132217699381792,93.6042261904762,76.92365277777778,25.17262578546622,26.45415825475431,True,False,False,2024-08
2024-08-03,2024,8,31,5,Saturday,True,77.645,5.0,136.53,48.867116622085675,107.695,,77.645,77.645,,24,131.53,,-16.956109038890887,6.2242278067377255,93.70047619047618,77.08827777777778,26.866429928328795,27.2782009526218,True,False,False,2024-08
2024-08-04,2024,8,31,6,Sunday,True,75.47666666666667,0.44,144.24,52.84904274289724,101.945,,75.47666666666667,75.47666666666667,,24,143.8,,-2.792624551913614,5.647110525159316,95.43613095238095,77.57083333333334,27.308873550640154,27.841248772969177,False,False,False,2024-08
2024-08-05,2024,8,32,0,Monday,False,109.82416666666667,81.45,150.89,20.72397433695671,116.195,,109.82416666666667,109.82416666666667,,24,69.43999999999998,,45.50744159342843,4.610371602884067,95.58565476190476,80.09912499999999,28.963257926271464,27.28546996990784,True,False,False,2024-08
2024-08-06,2024,8,32,1,Tuesday,False,105.55791666666666,82.31,132.34,16.763467001363324,110.325,,105.55791666666666,105.55791666666666,,24,50.03,,-3.8846185948751555,-12.293723904831321,96.41184523809524,82.46077777777779,28.28147447915939,26.66443144531786,True,False,False,2024-08
2024-08-07,2024,8,32,2,Wednesday,False,97.455,79.39,128.9,15.722059274347203,98.72,,97.455,97.455,,24,49.510000000000005,,-7.676275662254916,-2.5993652712709703,95.25351190476191,83.23861111111111,27.98294429335964,26.25939589089693,True,True,False,2024-08
2024-08-08,2024,8,32,3,Thursday,False,101.18624999999999,82.0,140.01,15.292566484207715,101.87,,101.18624999999999,101.18624999999999,,24,58.00999999999999,,3.828690164691384,8.619084561675706,94.37767857142856,84.20913888888889,28.11845180619574,25.672927055423223,True,True,False,2024-08
2024-08-09,2024,8,32,4,Friday,False,102.31916666666666,80.0,127.71,17.1428374995574,111.2,,102.31916666666666,102.31916666666666,,24,47.709999999999994,,1.1196349965204577,-8.78508677951575,95.63773809523809,84.69581944444444,26.76586628020218,25.349054502648507,True,False,False,2024-08
2024-08-10,2024,8,32,5,Saturday,True,71.35791666666667,0.44,127.57,52.47334561297612,102.0,,71.35791666666667,71.35791666666667,,24,127.13,,-30.259482175871245,-0.10962336543731688,94.73958333333333,84.21487499999999,27.281041850329387,26.395542527910134,False,False,False,2024-08
