ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-14,72.79419148028376,40.7606388055775,104.21115214997302,72.79419148028376,72.79419148028376,1.2488550311544997,1.2488550311544997,1.2488550311544997,-9.556845680304757,-9.556845680304757,-9.556845680304757,10.805700711459256,10.805700711459256,10.805700711459256,0.0,0.0,0.0,74.04304651143826
2023-10-15,72.65045178745757,30.398254521894646,96.29010466940876,72.65045178745757,72.65045178745757,-8.699140717979635,-8.699140717979635,-8.699140717979635,-18.084414818605424,-18.084414818605424,-18.084414818605424,9.385274100625788,9.385274100625788,9.385274100625788,0.0,0.0,0.0,63.95131106947794
2023-10-16,72.50671209463138,51.30993322102131,115.98819154670281,72.50671209463138,72.50671209463138,11.751573321496302,11.751573321496302,11.751573321496302,3.8830813949200196,3.8830813949200196,3.8830813949200196,7.868491926576283,7.868491926576283,7.868491926576283,0.0,0.0,0.0,84.25828541612768
2023-10-17,72.3629724018052,55.00049554583051,118.69947799890988,72.3629724018052,72.3629724018052,15.249288415254163,15.249288415254163,15.249288415254163,8.975740760295356,8.975740760295356,8.975740760295356,6.273547654958806,6.273547654958806,6.273547654958806,0.0,0.0,0.0,87.61226081705937
2023-10-18,72.219232708979,50.93947399810434,116.71225390278349,72.219232708979,72.219232708979,10.923509783409976,10.923509783409976,10.923509783409976,6.302568845854622,6.302568845854622,6.302568845854622,4.620940937555353,4.620940937555353,4.620940937555353,0.0,0.0,0.0,83.14274249238898
2023-10-19,72.07549301615282,48.75789430566232,112.47576675108782,72.07549301615282,72.07549301615282,8.643955885330447,8.643955885330447,8.643955885330447,5.710745837882068,5.710745837882068,5.710745837882068,2.9332100474483798,2.9332100474483798,2.9332100474483798,0.0,0.0,0.0,80.71944890148326
2023-10-20,71.93175332323955,41.259663535401884,108.65787366269006,71.93175332323955,71.93175332323955,4.003734268427987,4.003734268427987,4.003734268427987,2.769123659942805,2.769123659942805,2.769123659942805,1.2346106084851818,1.2346106084851818,1.2346106084851818,0.0,0.0,0.0,75.93548759166754
2023-10-21,71.78801363032628,28.809535157339827,94.85482119575875,71.78801363032628,71.78801363032628,-10.006101105240717,-10.006101105240717,-10.006101105240717,-9.55684568030332,-9.55684568030332,-9.55684568030332,-0.44925542493739673,-0.44925542493739673,-0.44925542493739673,0.0,0.0,0.0,61.78191252508556
2023-10-22,71.644273937413,19.433869443067334,85.56528433172004,71.644273937413,71.644273937413,-20.17627000567871,-20.17627000567871,-20.17627000567871,-18.084414818602465,-18.084414818602465,-18.084414818602465,-2.091855187076243,-2.091855187076243,-2.091855187076243,0.0,0.0,0.0,51.468003931734295
2023-10-23,71.50053424449973,37.65529137398547,104.7036628931482,71.50053424449973,71.50053424449973,0.21690336622664744,0.21690336622664744,0.21690336622664744,3.8830813949326197,3.8830813949326197,3.8830813949326197,-3.666178028705972,-3.666178028705972,-3.666178028705972,0.0,0.0,0.0,71.71743761072638
2023-10-24,71.35679455158646,42.44482650694944,108.15503319464675,71.35679455158646,71.35679455158646,3.8305223420122605,3.8305223420122605,3.8305223420122605,8.975740760302033,8.975740760302033,8.975740760302033,-5.145218418289772,-5.145218418289772,-5.145218418289772,0.0,0.0,0.0,75.18731689359872
2023-10-25,71.21305485867319,37.84679273561618,103.78963682961822,71.21305485867319,71.21305485867319,-0.19991072366863227,-0.19991072366863227,-0.19991072366863227,6.302568845863569,6.302568845863569,6.302568845863569,-6.502479569532201,-6.502479569532201,-6.502479569532201,0.0,0.0,0.0,71.01314413500455
2023-10-26,71.0693151657599,34.95854184775332,100.55117088980141,71.0693151657599,71.0693151657599,-2.001741970020558,-2.001741970020558,-2.001741970020558,5.71074583787097,5.71074583787097,5.71074583787097,-7.712487807891528,-7.712487807891528,-7.712487807891528,0.0,0.0,0.0,69.06757319573934
2023-10-27,70.92557547284663,30.665835611818753,97.95882128798384,70.92557547284663,70.92557547284663,-5.982183292649544,-5.982183292649544,-5.982183292649544,2.7691236599319864,2.7691236599319864,2.7691236599319864,-8.75130695258153,-8.75130695258153,-8.75130695258153,0.0,0.0,0.0,64.9433921801971
2023-10-28,70.78183577993336,17.193620768334462,85.00021937582194,70.78183577993336,70.78183577993336,-19.153887169549197,-19.153887169549197,-19.153887169549197,-9.556845680322729,-9.556845680322729,-9.556845680322729,-9.597041489226466,-9.597041489226466,-9.597041489226466,0.0,0.0,0.0,51.627948610384166
2023-10-29,70.63809608702009,9.420782006606236,75.07399879474201,70.63809608702009,70.63809608702009,-28.314731884767532,-28.314731884767532,-28.314731884767532,-18.084414818593043,-18.084414818593043,-18.084414818593043,-10.23031706617449,-10.23031706617449,-10.23031706617449,0.0,0.0,0.0,42.323364202252556
2023-10-30,70.49435639410682,32.129776106014546,96.4228162702443,70.49435639410682,70.49435639410682,-6.751645487345071,-6.751645487345071,-6.751645487345071,3.8830813949452168,3.8830813949452168,3.8830813949452168,-10.634726882290286,-10.634726882290286,-10.634726882290286,0.0,0.0,0.0,63.742710906761744
2023-10-31,70.35061670119354,35.20003594508551,101.53175617560257,70.35061670119354,70.35061670119354,-1.8214920977144942,-1.8214920977144942,-1.8214920977144942,8.975740760292243,8.975740760292243,8.975740760292243,-10.797232858006737,-10.797232858006737,-10.797232858006737,0.0,0.0,0.0,68.52912460347905
2023-11-01,70.20687700828027,31.11113675979133,99.64795318882199,70.20687700828027,70.20687700828027,-4.405942251607447,-4.405942251607447,-4.405942251607447,6.302568845840221,6.302568845840221,6.302568845840221,-10.708511097447667,-10.708511097447667,-10.708511097447667,0.0,0.0,0.0,65.80093475667283
2023-11-02,70.06313731536699,31.34371380228718,97.54276216068833,70.06313731536699,70.06313731536699,-4.652486216110883,-4.652486216110883,-4.652486216110883,5.7107458378950495,5.7107458378950495,5.7107458378950495,-10.363232054005934,-10.363232054005934,-10.363232054005934,0.0,0.0,0.0,65.4106510992561
2023-11-03,69.91939762245372,31.479167193200038,94.95712392542245,69.91939762245372,69.91939762245372,-6.991143332148089,-6.991143332148089,-6.991143332148089,2.7691236599211693,2.7691236599211693,2.7691236599211693,-9.760266992069257,-9.760266992069257,-9.760266992069257,0.0,0.0,0.0,62.928254290305624
2023-11-04,69.77565792954044,16.34691917042689,81.80109356286479,69.77565792954044,69.77565792954044,-18.45965945393798,-18.45965945393798,-18.45965945393798,-9.556845680269163,-9.556845680269163,-9.556845680269163,-8.902813773668818,-8.902813773668818,-8.902813773668818,0.0,0.0,0.0,51.31599847560246
2023-11-05,69.63191823662717,9.298018713009114,77.55465471672578,69.63191823662717,69.63191823662717,-25.882851480865895,-25.882851480865895,-25.882851480865895,-18.08441481862824,-18.08441481862824,-18.08441481862824,-7.798436662237651,-7.798436662237651,-7.798436662237651,0.0,0.0,0.0,43.74906675576128
2023-11-06,69.4881785437139,34.85276261701139,99.5553530995452,69.4881785437139,69.4881785437139,-2.575935296198825,-2.575935296198825,-2.575935296198825,3.8830813949624092,3.8830813949624092,3.8830813949624092,-6.459016691161234,-6.459016691161234,-6.459016691161234,0.0,0.0,0.0,66.91224324751508
2023-11-07,69.34443885080063,41.62012968344579,105.41821526935628,69.34443885080063,69.34443885080063,4.075129609560962,4.075129609560962,4.075129609560962,8.975740760293965,8.975740760293965,8.975740760293965,-4.900611150733002,-4.900611150733002,-4.900611150733002,0.0,0.0,0.0,73.41956846036159
2023-11-08,69.20069915788736,40.50528953483397,105.61003033535751,69.20069915788736,69.20069915788736,3.1593459902333434,3.1593459902333434,3.1593459902333434,6.302568845849168,6.302568845849168,6.302568845849168,-3.143222855615825,-3.143222855615825,-3.143222855615825,0.0,0.0,0.0,72.3600451481207
2023-11-09,69.05695946497408,40.50306169189691,107.06072266097584,69.05695946497408,69.05695946497408,4.500263822619574,4.500263822619574,4.500263822619574,5.710745837870253,5.710745837870253,5.710745837870253,-1.2104820152506792,-1.2104820152506792,-1.2104820152506792,0.0,0.0,0.0,73.55722328759366
2023-11-10,68.91321977206081,40.95815303003607,106.79910297941618,68.91321977206081,68.91321977206081,3.6398779741387064,3.6398779741387064,3.6398779741387064,2.769123659910354,2.769123659910354,2.769123659910354,0.8707543142283526,0.8707543142283526,0.8707543142283526,0.0,0.0,0.0,72.55309774619953
2023-11-11,68.76948007914754,27.162309644819327,94.38243258986091,68.76948007914754,68.76948007914754,-6.485967559402919,-6.485967559402919,-6.485967559402919,-9.556845680288568,-9.556845680288568,-9.556845680288568,3.0708781208856486,3.0708781208856486,3.0708781208856486,0.0,0.0,0.0,62.28351251974462
2023-11-12,68.62574038623427,25.469920433827795,91.07168823591543,68.62574038623427,68.62574038623427,-12.726342203916316,-12.726342203916316,-12.726342203916316,-18.08441481861881,-18.08441481861881,-18.08441481861881,5.358072614702496,5.358072614702496,5.358072614702496,0.0,0.0,0.0,55.89939818231795
2023-11-13,68.482000693321,49.042169614746626,113.29970726991394,68.482000693321,68.482000693321,11.58199122161943,11.58199122161943,11.58199122161943,3.883081394970415,3.883081394970415,3.883081394970415,7.698909826649016,7.698909826649016,7.698909826649016,0.0,0.0,0.0,80.06399191494043
2023-11-14,68.33826100040773,53.63946008809934,122.37172008111067,68.33826100040773,68.33826100040773,19.034731937341746,19.034731937341746,19.034731937341746,8.975740760295682,8.975740760295682,8.975740760295682,10.058991177046064,10.058991177046064,10.058991177046064,0.0,0.0,0.0,87.37299293774947
2023-11-15,68.19452130749445,54.339277834458144,118.25930750065525,68.19452130749445,68.19452130749445,18.706186091229263,18.706186091229263,18.706186091229263,6.302568845861378,6.302568845861378,6.302568845861378,12.403617245367887,12.403617245367887,12.403617245367887,0.0,0.0,0.0,86.90070739872371
2023-11-16,68.05078161458118,53.55553792876759,122.50528605493291,68.05078161458118,68.05078161458118,20.409217806922648,20.409217806922648,20.409217806922648,5.710745837876745,5.710745837876745,5.710745837876745,14.698471969045903,14.698471969045903,14.698471969045903,0.0,0.0,0.0,88.45999942150382
2023-11-17,67.9070419216679,54.28896930728721,119.4777949576496,67.9070419216679,67.9070419216679,19.679429500366208,19.679429500366208,19.679429500366208,2.7691236599150795,2.7691236599150795,2.7691236599150795,16.910305840451127,16.910305840451127,16.910305840451127,0.0,0.0,0.0,87.58647142203411
2023-11-18,67.76330222875463,42.54502479632768,108.88548386056264,67.76330222875463,67.76330222875463,9.450756703871198,9.450756703871198,9.450756703871198,-9.556845680297553,-9.556845680297553,-9.556845680297553,19.007602384168752,19.007602384168752,19.007602384168752,0.0,0.0,0.0,77.21405893262582
2023-11-19,67.61956253584135,37.89923084972086,102.69932182599634,67.61956253584135,67.61956253584135,2.8767974791101514,2.8767974791101514,2.8767974791101514,-18.08441481860939,-18.08441481860939,-18.08441481860939,20.961212297719538,20.961212297719538,20.961212297719538,0.0,0.0,0.0,70.4963600149515
2023-11-20,67.47582284292808,62.00908293287779,128.53374207787638,67.47582284292808,67.47582284292808,26.628021529151674,26.628021529151674,26.628021529151674,3.8830813949124625,3.8830813949124625,3.8830813949124625,22.744940134239215,22.744940134239215,22.744940134239215,0.0,0.0,0.0,94.10384437207975
2023-11-21,67.33208315087406,69.76247979487496,132.39245550320442,67.33208315087406,67.33208315087406,33.31181005163684,33.31181005163684,33.31181005163684,8.975740760297406,8.975740760297406,8.975740760297406,24.336069291339435,24.336069291339435,24.336069291339435,0.0,0.0,0.0,100.6438932025109
2023-11-22,67.18834345882003,64.52183222628821,131.25979734392743,67.18834345882003,67.18834345882003,32.01838117841158,32.01838117841158,32.01838117841158,6.302568845854176,6.302568845854176,6.302568845854176,25.7158123325574,25.7158123325574,25.7158123325574,0.0,0.0,0.0,99.20672463723162
2023-11-23,67.044603766766,67.14204043480935,134.62805401765786,67.044603766766,67.044603766766,32.58042111853193,32.58042111853193,32.58042111853193,5.710745837865648,5.710745837865648,5.710745837865648,26.86967528066628,26.86967528066628,26.86967528066628,0.0,0.0,0.0,99.62502488529793
2023-11-24,66.90086407471198,62.149416536917556,128.10755980338539,66.90086407471198,66.90086407471198,30.556850111878273,30.556850111878273,30.556850111878273,2.7691236598887183,2.7691236598887183,2.7691236598887183,27.787726451989556,27.787726451989556,27.787726451989556,0.0,0.0,0.0,97.45771418659025
